d,l,nc,w,association,country,dob,fname,height1,height2,lname,locality,name1,nick1,reach,sapm,slpm,stance,str_acc,str_def,sub_avg,td_acc,td_avg,td_def,weight1,eff,active,grind,ape_ratio,st_ratio,age,wc,w_pct,z_sapm,z_slpm,z_str_acc,z_str_def,z_td_acc,z_td_avg,z_td_def,z_eff,z_active,z_grind,z_st_ratio,z_age,z_ape_ratio,fights
0,8,0.0,17,One Kick's Gym,USA,1977-04-04,Stephan,76.0,75.0,Bonnar,"Hammond, Indiana",Stephan Bonnar,The American Psycho,78.0,3.01,2.76,Orthodox,0.38,0.52,1.0,0.4,1.32,0.6,205.0,0.9169435215946844,5.77,1.32,1.0263157894736843,31.36363636363636,42.07397260273972,lhw,0.68,-0.1988069419701187,0.16424105462895058,-0.26405110787871167,0.1856222803893472,0.43333900021360344,-0.03453367592471685,0.5996637249747527,-0.05808156042990083,-0.10928141909344784,-0.29137413490774483,-0.15555316151500606,0.4166763335119565,-0.08997934938006887,25.0
1,6,0.0,15,Blackzilians,USA,1991-11-27,Vicente,71.0,71.0,Luque,"Westwood, New Jersey",Vicente Luque,The Silent Assassin,75.0,4.67,5.13,Orthodox,0.57,0.54,1.2,0.5,1.19,0.62,170.0,1.0985010706638116,9.8,0.9916666666666667,1.056338028169014,64.66386554621849,27.416438356164385,ww,0.6818181818181818,0.6382975798049643,1.6974143973270164,1.1198155763734041,0.17556061582681717,0.4889081079181337,-0.17920491475212988,0.485061260112452,0.15634212336370948,1.338362078318145,-0.3822360739165434,0.5269264546176229,-1.564777944629457,1.184635178716328,22.0
0,2,0.0,15,Premier Combat Center,USA,1985-03-28,Joe,69.0,68.0,Ellenberger,"Omaha, Nebraska",Joe Ellenberger,Excalibur,72.0,3.45,1.62,Orthodox,0.47,0.48,1.1,0.4,3.17,0.0,155.0,0.46956521739130436,5.07,2.8818181818181814,1.0434782608695652,7.665615141955836,34.087671232876716,lw,0.8823529411764706,0.06737691214836825,-0.6007121706801095,0.5199313086426257,-0.471819824789165,0.2560066214902087,0.817912998789946,-1.4610418926756654,-0.5678506132768302,-0.27975655426547535,0.058764689126090265,-0.48447687311450505,-0.28252239302814475,0.7071730405511591,17.0
0,11,0.0,20,Cesar Gracie Fight Team,USA,1985-04-16,Nate,72.0,72.0,Diaz,"Stockton, California",Nate Diaz,,76.0,3.69,4.64,Southpaw,0.44,0.54,1.4,0.3,1.17,0.45,170.0,1.2574525745257452,8.33,0.8357142857142857,1.0555555555555556,59.48717948717949,34.035616438356165,ww,0.6451612903225806,0.17510383255945206,1.3739650931222218,0.20505010838341883,0.17556061582681717,-0.17857415833612234,-0.1913024439343279,-0.060805193157724,0.34400307740441366,0.8367223937705381,-0.42078255539534637,0.42333635186017904,-0.38492577017378526,1.1521044602631043,31.0
0,6,0.0,6,London Shootfighters,England,1973-07-14,Mostapha,74.0,74.0,Al-Turk,London,Mostapha Al-Turk,,77.0,3.61,1.36,Orthodox,0.19,0.53,0.0,0.0,0.0,0.0,245.0,0.37673130193905824,4.97,,1.0405405405405406,,45.8,hw,0.5,-0.08233954869937937,-0.5590488520976837,-1.2280099405519078,0.4116454881506289,-0.8935011584328623,-0.5076906562246452,-1.1253548831151097,-0.43911725324930584,-0.3081445952147145,,,0.8085869035399587,0.33706392100742766,12.0
0,6,0.0,22,Glory MMA and Fitness,USA,1984-08-02,Zak,72.0,72.0,Cummings,"Springfield, Missouri",Zak Cummings,,75.0,2.96,2.66,Southpaw,0.32,0.52,0.8,0.3,0.95,0.66,185.0,0.8986486486486487,5.62,1.1874999999999998,1.0416666666666667,42.00000000000001,34.73972602739726,mw,0.7857142857142857,-0.12947187563736495,0.15405705793892124,-0.6559586279474343,0.15336865667599703,-0.10919203989585527,-0.2827636759181582,0.6497299857652806,-0.1108346253396511,-0.03459720731995454,-0.34903665290043556,0.08250620629795496,-0.42625667578409226,0.4288648565894657,28.0
0,6,0.0,9,VT1 Gym,Australia,1988-12-01,Richard,72.0,72.0,Walsh,"Sydney, New South Wales",Richard Walsh,Filthy Rich,73.0,2.72,3.84,,0.46,0.58,0.2,0.4,1.55,0.66,170.0,1.4117647058823528,6.5600000000000005,7.75,1.0138888888888888,37.16129032258064,30.405479452054795,ww,0.6,-0.2833634478774323,0.845884596461333,0.34578325730495524,0.494237380489867,0.1551669747910058,0.03855061052743447,0.6135004255877876,0.5261867062902963,0.23270726339688969,1.2882095394816593,-0.02342459256174991,-1.031988738366569,-0.5801562973712914,15.0
1,7,0.0,9,TriStar Gym,Canada,1985-08-10,Randa,64.0,65.0,Markos,"Windsor, Ontario",Randa Markos,Quiet Storm,63.0,3.17,2.92,Orthodox,0.41,0.61,0.3,0.28,1.67,0.53,115.0,0.9211356466876972,6.09,5.566666666666666,0.984375,26.227544910179642,33.71780821917808,sw,0.5294117647058824,-0.38312185207022975,-0.4470705434303088,-0.1721007160280714,0.537535774985151,-0.16145657353565143,0.29018472412677926,0.03243652207022805,-0.16678184745786342,-0.4909598522926448,1.2905259917209293,-0.48370318778114413,0.4376595875532924,-0.9913061211470069,17.0
2,3,0.0,7,Kaizen MMA,"Iran, Islamic Republic of",1972-08-27,Kamal,68.0,68.0,Shalorus,"Ahmadabad, Ardabil",Kamal Shalorus,Prince of Persia,68.0,2.99,3.06,Orthodox,0.32,0.7,0.0,0.5,2.07,0.8,155.0,1.0234113712374582,6.050000000000001,,1.0,22.17391304347826,46.679452054794524,lw,0.5833333333333334,-0.16013608669825125,0.3226657070977075,-0.5506612811267405,1.2410050853698236,0.6068786407915089,0.24501342621063368,1.0915898150676726,0.10128908473984635,0.06269750042248551,,-0.2587521263558384,2.154072867930627,-0.8605660293500599,12.0
0,9,0.0,15,Ring Demon Jiu-Jitsu,USA,1981-01-05,Trevor,75.0,75.0,Smith,"Tukwila, Washington",Trevor Smith,Hot Sauce,75.0,3.02,3.34,Orthodox,0.57,0.51,0.8,0.32,1.86,0.62,185.0,1.1059602649006621,6.359999999999999,2.325,1.0,26.935483870967737,38.31506849315068,mw,0.625,-0.10670592672759696,0.6072285958839774,0.9429405276744396,0.08399700913311828,-0.04423202972052438,0.1305511040791826,0.5281167475284516,0.05716255598135951,0.19802714238973299,0.14609331039072987,-0.20282605509796622,0.14294360365087103,-0.9935883815745682,24.0
0,11,1.0,21,American Top Team,USA,1984-04-26,Cole,73.0,73.0,Miller,"Augusta, Georgia",Cole Miller,Magrinho,74.0,3.88,3.0,Orthodox,0.33,0.59,1.8,0.36,0.6,0.38,145.0,0.7731958762886598,6.88,0.3333333333333333,1.0136986301369864,75.0,35.00821917808219,fw,0.65625,0.2623573794160512,0.10654538281181232,-0.6795728411362998,0.3214962906154462,0.25036260835334506,-0.4876574327974164,-0.4094719999751725,-0.3207775376501227,0.2301009767242881,-0.7149972810534315,0.6606744547762194,0.3249761298762144,-0.3049553607919521,33.0
0,4,0.0,15,Lauzon MMA,USA,1988-03-30,Dan,70.0,70.0,Lauzon,"Bridgewater, Massachusetts",Dan Lauzon,The Upgrade,,4.09,1.34,Orthodox,0.25,0.61,2.7,0.33,1.63,0.8,155.0,0.3276283618581907,5.43,0.6037037037037036,,12.331288343558285,31.07945205479452,lw,0.7894736842105263,0.3839167366306213,-0.7802578691369072,-1.050271156352445,0.5403039857593284,0.010396207979298501,0.015853597178908812,1.0915898150676726,-0.7393343077817239,-0.15395710560459203,-0.543664438973078,-0.41188683470759463,-0.8646332712989749,,19.0
0,4,0.0,8,Broadway Jiu-Jitsu,USA,1987-02-05,Kyle,67.0,69.0,Bochniak,"Boston, Massachusetts",Kyle Bochniak,Crash,70.0,4.73,2.6,Orthodox,0.32,0.58,0.0,0.18,1.17,0.62,145.0,0.5496828752642706,7.33,,1.044776119402985,33.333333333333336,32.227397260273975,fw,0.6666666666666666,0.6831467817684693,-0.13824975280686916,-0.7637159960147414,0.238005820194123,-0.42037628658398857,-0.1657035049147547,0.31922791347189283,-0.6239904872450704,0.3771695104495322,,-0.18457177970556163,-0.2262152059336114,0.8524615454969438,12.0
0,6,0.0,22,Blackzilians,USA,1984-03-06,Anthony,74.0,74.0,Johnson,"Boca Raton, Florida",Anthony Johnson,Rumble,78.0,1.83,3.25,Orthodox,0.47,0.6,0.6,0.57,2.43,0.77,205.0,1.7759562841530054,5.08,4.050000000000001,1.054054054054054,20.061728395061728,35.14794520547945,lhw,0.7857142857142857,-0.5117598750239176,0.4415476249767148,0.28738180031720795,0.7556754037708361,1.0377361984677294,0.4855724977922536,1.0968163827679478,0.12344337072972338,-0.27341941853591867,0.17904466834909805,-0.3437647292621554,-0.5267608795658324,0.9343048179970461,28.0
1,6,0.0,23,Nova Uniao,Brazil,1984-06-16,Hacran,68.0,68.0,Dias,Rio de Janeiro,Hacran Dias,Barnabe,69.0,3.31,2.08,Orthodox,0.41,0.55,0.5,0.39,2.5,0.76,155.0,0.6283987915407855,5.390000000000001,5.0,1.0147058823529411,12.48,34.868493150684934,lw,0.7666666666666667,-0.0018661744571247094,-0.3057442375010846,0.09169427273487914,0.07316991935233189,0.22091941956007866,0.4689650773098195,0.9639582296805056,-0.3759528288411619,-0.1679348221224677,0.6189009062221396,-0.4095731311140914,-0.13142803937861272,-0.33030134394229616,30.0
0,6,0.0,4,,USA,1983-07-03,Danny,71.0,71.0,Abbadi,"Orlando, Florida",Danny Abbadi,The Assassin,,4.41,3.29,Orthodox,0.38,0.57,0.0,0.0,0.0,0.77,155.0,0.746031746031746,7.7,,,,35.824657534246576,lw,0.4,0.5421866488717481,0.47014967368721994,-0.12242424521899395,0.22888127482133014,-1.1474814557149924,-0.8330794058249812,0.9958661260272974,-0.23383235170455346,0.6392783067848682,,,0.05359627438870886,,10.0
0,1,0.0,2,Triumph MMA,USA,1979-12-16,Peggy,73.0,73.0,Morgan,"Manchester, New Hampshire",Peggy Morgan,The Daywalker,70.0,8.2,2.27,,0.23,0.33,0.0,0.0,0.0,0.5,135.0,0.27682926829268295,10.469999999999999,,0.958904109589041,,39.37260273972603,bw,0.6666666666666666,1.913483701823589,-0.4011246708767939,-1.4288018251642849,-2.00054666272707,-1.0921450541596256,-0.8883264971440353,-0.007770870370884889,-0.988338632714654,1.1764697782263422,,,1.337048716423893,-1.9936010600642349,3.0
0,6,0.0,13,Trident Performance Training,USA,1980-08-12,Frankie,66.0,66.0,Saenz,"Phoenix, Arizona",Frankie Saenz,,66.0,3.15,3.97,Orthodox,0.46,0.54,0.1,0.32,1.77,0.62,135.0,1.2603174603174605,7.12,17.7,1.0,33.64406779661017,38.71506849315068,bw,0.6842105263157895,-0.20895724813223354,0.4956956381795699,0.4873550864560776,-0.10199774410196338,0.021414608905090973,0.23845719280207117,0.3721898958235039,0.37877741256006486,0.1372551862305712,3.0026400419378216,-0.21581164860312713,1.2037618160854429,-0.6457470761349782,19.0
0,13,0.0,16,Team Ryano MMA,Ireland,1979-08-30,Neil,64.0,66.0,Seery,"Dublin, Leinster",Neil Seery,2Tap,64.0,3.79,3.56,Orthodox,0.41,0.58,1.6,0.27,0.78,0.53,125.0,0.9393139841688655,7.35,0.4875,1.0,68.46153846153845,39.66849315068493,flw,0.5517241379310345,0.2384317114629654,0.3191825083850036,-0.015512914927000982,0.18350488254998623,-0.18263507061572315,-0.41247088425574924,0.07152708908871809,-0.14577825880315443,0.34768683289458296,-0.521314733876591,0.28684015869798973,1.9065170433183674,-0.5271260948468806,29.0
0,1,0.0,1,,USA,1967-06-10,Eddie,67.0,67.0,Ruiz,,Eddie Ruiz,,,1.4,0.2,Orthodox,0.25,0.47,0.0,0.12,2.0,0.0,155.0,0.14285714285714288,1.5999999999999999,,,1.5,51.8986301369863,lw,0.5,-0.9465397131463492,-1.5112653557110123,-1.050271156352445,-0.5496755025236646,-0.7264350325534321,0.20855618068285936,-1.4610418926756654,-0.9625691480454666,-1.492323462191214,,-0.5804034887641148,3.1640193370617093,,2.0
0,15,0.0,32,Team Quest,USA,1970-08-24,Dan,71.0,73.0,Henderson,"Temecula, California",Dan Henderson,Hendo,74.0,2.7,2.44,Orthodox,0.47,0.51,0.3,0.52,1.52,0.57,185.0,0.9037037037037037,5.140000000000001,5.066666666666667,1.0422535211267605,24.078947368421055,48.69041095890411,mw,0.6808510638297872,-0.22812432091302604,0.0074427368390499425,0.30338086542569004,0.08399700913311828,0.605368072032784,-0.023874198337406286,0.3761001997324155,-0.10673820751210683,-0.185488677401914,1.339483478323282,-0.25693081445766824,1.7947148360035206,0.44889940923965893,47.0
0,8,0.0,16,Complete Fitness and Martial Arts,Canada,1981-12-17,Victor,72.0,72.0,Valimaki,"Edmonton, Alberta",Victor Valimaki,The Matrix,,2.99,3.94,Orthodox,0.3,0.67,0.0,0.14,0.9,0.0,205.0,1.317725752508361,6.93,,,65.66666666666667,,lhw,0.6666666666666666,-0.20411122897103043,0.8320405505684643,-0.7542136929417516,1.2544718867296394,-0.49103318535153084,-0.23133060652032728,-1.1549927142953476,0.026610972728669555,0.16666072489679323,,0.41569791660057237,,,24.0
2,5,0.0,10,Goes Martial Arts,USA,1971-04-20,Allan,72.0,72.0,Goes,"Mission Viejo, California",Allan Goes,,,1.35,0.64,Orthodox,0.52,0.41,2.6,0.4,1.75,0.0,205.0,0.47407407407407404,1.9900000000000002,0.673076923076923,,5.485714285714286,48.035616438356165,lhw,0.5882352941176471,-0.6390627630458019,-1.0355343109572939,0.5937334159816081,-0.5982007642602006,0.43333900021360344,0.16694889587555092,-1.1549927142953476,-0.1516678835649096,-1.0084721986478538,-0.40284841316612885,-0.5865002456592897,1.2287488713510668,,17.0
0,8,0.0,18,Carlson Gracie Team,Brazil,1976-11-19,Alexandre,69.0,68.0,Barros,"Rio de Janeiro, Rio de Janeiro",Alexandre Barros,Baixinho,,4.05,0.98,Southpaw,0.4,0.36,0.0,0.5,1.84,1.0,170.0,0.2419753086419753,5.029999999999999,,,7.9891304347826075,42.446575342465756,ww,0.6923076923076923,0.3452566376700483,-1.0420031791013447,-0.07641618945965352,-1.2584848251569098,0.4889081079181337,0.2139647836693057,1.7052333321281397,-0.8548873255949854,-0.28940751031592565,,-0.6071855172090858,1.114306918393646,,26.0
0,1,0.0,5,RNC Sport Club,Finland,1988-05-28,Tina,62.0,62.0,Lahdemaki,"Hyvinkaa, Uusimaa",Tina Lahdemaki,Jelly Bean,62.0,4.67,1.93,Orthodox,0.2,0.57,0.0,0.0,0.0,0.16,115.0,0.4132762312633833,6.6,,1.0,,30.91780821917808,sw,0.8333333333333334,0.09290589930154546,-1.07584115948393,-1.8570597533569424,0.23476052213637164,-1.0953910048855864,-0.8557366521970307,-1.133907715187402,-0.6161427375369212,-0.3599453895476828,,,-0.15522198186562902,-0.39384016843604774,6.0
0,0,0.0,16,Williams Combat Grappling,USA,1979-02-20,Phillip,71.0,71.0,Miller,"Hesperia, California",Phillip Miller,,,1.93,1.61,Orthodox,0.54,0.5,0.6,0.25,3.62,1.0,185.0,0.8341968911917099,3.54,6.033333333333334,,6.671270718232044,40.19178082191781,mw,1.0,-0.520287331921715,-0.5456931109468275,0.7510726289998152,0.014625361590239513,-0.2715920653341823,0.9299291401179953,1.6834425107783255,-0.163063795029731,-0.6884602443417795,1.7602532639773127,-0.5866441422342622,0.4417192292546647,,16.0
1,5,0.0,16,Kong Submission Academy,USA,1979-03-23,Eddie,67.0,66.0,Yagin,"Honolulu, Hawaii",Eddie Yagin,The Filipino Phenom,,5.77,3.13,Orthodox,0.3,0.42,1.0,0.0,0.0,0.62,145.0,0.5424610051993067,8.899999999999999,0.0,,,40.106849315068494,fw,0.7272727272727273,1.1979949917055448,0.18610380188788375,-0.9320023057716245,-1.0978417065470474,-1.0911151815213223,-0.8265563042528498,0.31922791347189283,-0.6337875214844801,0.8902752836687164,-0.8275821981443633,,1.3355840864694026,,22.0
0,1,1.0,22,American Kickboxing Academy,USA,1979-03-20,Daniel,71.0,71.0,Cormier,"San Jose, California",Daniel Cormier,DC,72.0,2.46,3.84,Orthodox,0.49,0.58,0.5,0.45,2.04,0.78,235.0,1.5609756097560976,6.3,4.08,1.0140845070422535,28.235294117647054,40.11506849315069,hw,0.9565217391304348,-0.3661025536633634,0.7471286406788817,0.3808385258673636,0.7368147918986914,0.4629692471087776,0.2847526435112283,1.100949098110961,0.4042403732919309,-0.014388510419052305,0.5019557446750709,-0.18703439555911966,0.0073334639232687715,-0.6909118713673515,24.0
0,2,0.0,9,Team Xplode MMA,USA,1988-01-25,Dashon,67.0,69.0,Johnson,"Escondido, California",Dashon Johnson,Flyboy,70.0,3.83,1.01,Orthodox,0.69,0.35,0.8,0.33,0.85,0.63,145.0,0.26370757180156656,4.84,1.0625,1.044776119402985,17.823529411764707,31.257534246575343,fw,0.8181818181818182,0.23760506163061496,-1.1113104168911283,2.349580734487592,-1.6822749994963095,0.13857279253045623,-0.34644956969098584,0.3495904098655206,-1.011938458400337,-0.4366097094968182,-0.4687177749170185,-0.4992022603997211,-0.4184533664032456,0.8524615454969438,11.0
0,5,0.0,23,Power MMA Team,USA,1983-06-07,Ryan,74.0,74.0,Bader,"Tempe, Arizona",Ryan Bader,Darth,74.0,1.39,2.82,Orthodox,0.43,0.71,0.4,0.44,3.37,0.8,205.0,2.028776978417266,4.21,8.424999999999999,1.0,12.551928783382788,35.895890410958906,lhw,0.8214285714285714,-0.6284541890439783,0.19819696120214622,0.04230050778568814,1.5394984484203835,0.5755501056851625,0.9260227710300483,1.184549204731453,0.176868955450221,-0.4803760265285995,0.932920955619679,-0.4688260164634955,-0.4248786172358336,-1.061736123558367,28.0
0,6,0.0,18,Tsunami Gym,England,1983-05-19,John,69.0,69.0,Maguire,"Wisbech, Cambridgeshire",John Maguire,The One,69.0,2.44,1.41,Southpaw,0.41,0.65,1.1,0.46,2.8,0.77,155.0,0.5778688524590164,3.8499999999999996,2.545454545454545,1.0,7.553571428571429,35.94794520547945,lw,0.75,-0.4321624983626877,-0.7353714445227079,0.09169427273487914,0.8517266966973266,0.46652983307098883,0.6252104152859955,0.9958661260272974,-0.437001529718063,-0.706076908060692,-0.0301839805415227,-0.48622008510265574,0.07745327759652906,-0.8605660293500599,24.0
0,3,0.0,20,CQuence Jiu-Jitsu,USA,1991-02-27,Sean,73.0,73.0,Strickland,"Riverside, California",Sean Strickland,Tarzan,76.0,3.62,4.34,Orthodox,0.35,0.64,0.5,0.57,1.37,0.81,170.0,1.1988950276243093,7.96,2.74,1.0410958904109588,47.51824817518247,28.164383561643834,ww,0.8695652173913043,0.14201856489905842,1.1759349068743885,-0.4282490617634944,0.9722525274844429,0.7225269011071231,-0.07032715211234764,1.095147296120296,0.27486900285453186,0.7104593439184195,0.04989646577635791,0.1838273666974345,-1.4314585557112462,0.5509546082986541,23.0
0,5,0.0,22,AKA Thailand,Australia,1977-07-12,Soa,76.0,76.0,Palelei,"Perth, Western Australia",Soa Palelei,The Hulk,81.0,2.68,2.47,Orthodox,0.57,0.48,0.0,0.47,2.2,0.66,265.0,0.9216417910447762,5.15,,1.0657894736842106,16.84090909090909,41.8027397260274,hw,0.8148148148148148,-0.3118174570615577,0.025570912814408174,0.8098647835791691,0.0864761844025657,0.523256820688406,0.3469050591767871,0.7584407933069502,-0.05106014903848967,-0.26838813261079014,,-0.3688686518713974,0.24519954527453658,1.318136614941783,27.0
2,5,0.0,10,Team Punishment,USA,1976-02-18,Justin,73.0,74.0,McCully,"Orange, California",Justin McCully,The Insane One,73.0,2.02,1.58,Orthodox,0.37,0.46,0.0,0.44,1.28,0.43,225.0,0.7821782178217822,3.6,,1.0,18.515625000000004,43.2,hw,0.5882352941176471,-0.4746727468669747,-0.443178268061053,-0.26270086070034504,-0.04359153709665921,0.43282546031896335,-0.010471330900175522,0.10196654243259595,-0.15037890220954192,-0.6107354494779154,,-0.34214314442634436,0.44213412561406096,-1.2381795593942106,17.0
0,1,0.0,0,M-1 Global Training Center,USA,1968-08-24,James,69.0,70.0,Toney,"Grand Rapids, Michigan",James Toney,Lights Out,,2.41,0.0,Orthodox,0.0,0.27,0.0,0.0,0.0,0.0,220.0,0.0,2.41,,,,50.69041095890411,hw,0.0,-0.3784400756183192,-1.2753397352332199,-2.2469473026174467,-1.2792348913392981,-0.8935011584328623,-0.5076906562246452,-1.1253548831151097,-0.7074058272790832,-0.8735698411371919,,,1.497857934728293,,1.0
0,3,0.0,9,The Pit Elevated Fight Team,USA,1985-07-10,Brock,71.0,71.0,Jardine,"Orem, Utah",Brock Jardine,The Machine,73.0,3.34,1.06,Orthodox,0.3,0.56,0.8,0.0,0.0,0.14,170.0,0.31736526946107785,4.4,0.0,1.028169014084507,,33.8027397260274,ww,0.75,0.009677494257483392,-0.9891951294352558,-0.780081934067335,0.3348989981583425,-1.1797975577175064,-0.8990079010929118,-1.0562087255915744,-0.7658806057548704,-0.5043959465506138,-0.6273446164496953,,-0.42643547002011484,0.013529314400120625,12.0
1,8,0.0,18,Xtreme Couture,USA,1981-12-18,Evan,70.0,70.0,Dunham,"Eugene, Oregon",Evan Dunham,,70.0,3.54,5.35,Southpaw,0.39,0.61,1.0,0.33,1.83,0.8,155.0,1.5112994350282485,8.89,1.83,1.0,43.85245901639344,37.364383561643834,lw,0.6666666666666666,0.11189032496618503,1.7910930266193745,-0.05105140590103612,0.5403039857593284,0.010396207979298501,0.12001715582969295,1.0915898150676726,0.6907402697012124,1.0551153731916778,-0.21938020494263444,0.0785296370217185,0.35154373667304906,-0.8605660293500599,27.0
0,7,0.0,12,Millennia MMA,USA,1974-10-31,Charlie,63.0,63.0,Valencia,"Los Angeles, California",Charlie Valencia,,64.0,2.61,2.58,Orthodox,0.37,0.77,0.5,0.53,1.4,0.75,135.0,0.9885057471264369,5.1899999999999995,2.8,1.0158730158730158,27.642857142857146,44.5013698630137,bw,0.631578947368421,-0.4359113299096879,-0.23758684981357459,-0.26244544417797744,1.9773653572493437,0.7521881377913112,0.002914839536500817,0.7838140592007585,0.0009404874089630343,-0.46145650408341077,-0.047938438650083605,-0.3268362772630655,2.3766865390638006,-0.12514738922050592,19.0
0,5,2.0,11,,USA,1980-10-31,Waylon,67.0,67.0,Lowe,"Philadelphia, Pennsylvania",Waylon Lowe,,,2.4,1.88,Southpaw,0.55,0.53,0.3,0.55,4.47,0.83,145.0,0.7833333333333333,4.279999999999999,14.9,,6.308724832214765,38.49589041095891,fw,0.6875,-0.47031122703286454,-0.5788809969204961,1.1715765661894124,-0.17944653191249227,0.958364775231642,1.698240288090129,0.956840337738075,-0.30702528056521095,-0.6196283292437887,4.204963595820284,-0.7327905454795169,1.016273243655435,,18.0
0,12,0.0,23,Wai Kru MMA,USA,1983-03-01,John,67.0,67.0,Howard,"Boston, Massachusetts",John Howard,Doomsday,71.0,3.08,2.15,Orthodox,0.5,0.51,0.4,0.49,2.7,0.53,170.0,0.698051948051948,5.23,6.75,1.0597014925373134,11.944444444444443,36.16438356164384,ww,0.6571428571428571,-0.11321064276683605,-0.2696854527347948,0.6272495551480276,-0.06344695767047082,0.4555339946054209,0.7341585385038205,0.19607313779294713,-0.316435186496661,-0.22115721309856387,1.0410412612969684,-0.5280361579421865,-0.005478278637337436,1.3244687147540855,35.0
0,7,2.0,25,,USA,1980-02-13,Anthony,69.0,69.0,Lapsley,"Fort Wayne, Indiana",Anthony Lapsley,The Recipe,71.0,0.58,0.53,Southpaw,0.34,0.66,0.0,0.0,0.0,0.2,170.0,0.913793103448276,1.1099999999999999,,1.0289855072463767,,39.21095890410959,ww,0.78125,-1.2948273449237548,-1.3390484584730948,-0.49861563622426225,1.1315909098159682,-1.1797975577175064,-0.8990079010929118,-0.8635499773785711,-0.06172736641409469,-1.6271133357762093,,,0.5375662652346435,0.047474411916530165,34.0
0,2,0.0,9,Victory MMA,USA,1987-09-06,Justin,71.0,71.0,Jones,"San Diego, California",Justin Jones,Lazybones,78.0,3.17,1.7,Orthodox,0.36,0.45,0.5,0.15,1.0,0.46,185.0,0.5362776025236593,4.87,2.0,1.0985915492957747,25.5,31.643835616438356,mw,0.8181818181818182,-0.049791054453177094,-0.48571452504233487,-0.40013476304793455,-0.3322328761241539,-0.5963921162108364,-0.260054072621601,0.04166379458113636,-0.40448587094732646,-0.27036512932301643,0.0046276065932539905,-0.23001510356074661,-0.9191274158312256,2.372216463658636,11.0
7,27,1.0,50,Iron Academy,USA,1972-05-03,Shonie,70.0,69.0,Carter,"Chicago, Illinois",Shonie Carter,Mr. International,,2.32,1.62,Southpaw,0.36,0.47,0.0,0.66,0.75,0.75,170.0,0.6982758620689656,3.94,,,32.4,46.9972602739726,ww,0.5952380952380952,-0.4724221202225395,-0.6195387817726336,-0.35788248730272626,-0.3821237223335215,1.0228939209215386,-0.4453505567604862,0.9024885479072925,-0.31617082965173865,-0.6613716301505452,,-0.11870225633139977,1.9254552883319194,,85.0
0,5,0.0,10,MMA Lab,Guam,1984-08-28,Jon,71.0,70.0,Tuck,Chalan Pago,Jon Tuck,Super Saiyan,73.0,3.74,3.0,Orthodox,0.4,0.6,1.0,0.33,0.42,0.5,155.0,0.8021390374331551,6.74,0.42,1.028169014084507,107.14285714285715,34.66849315068493,lw,0.6666666666666666,0.21080902011688926,0.2841916288569651,0.020321433416921705,0.46244830802482884,0.010396207979298501,-0.6143359326583346,0.1343529246639208,-0.16604526721520035,0.30381311035584546,-0.5922434121168715,1.0632219273455952,-0.17012940013796712,0.15515224129016586,15.0
0,10,0.0,17,Dragon Fight,Brazil,1981-04-19,Antonio,75.0,75.0,Mendes,"Fortaleza, Ceara",Antonio Mendes,Samurai,77.0,6.85,1.34,Southpaw,0.47,0.22,0.0,0.5,2.51,1.0,205.0,0.1956204379562044,8.19,,1.0266666666666666,8.007968127490042,38.03013698630137,lhw,0.6296296296296297,0.8196161622049559,-0.6393820676033453,0.28738180031720795,-1.952076932291237,0.7888667638925012,0.5230576274295126,1.7694346844881528,-0.2105101724465158,0.4663909847482619,,-0.5444969528403378,-0.1341596342502331,-0.0770225923910298,27.0
0,8,0.0,13,Ivan Salaverry MMA,USA,1971-01-11,Ivan,72.0,72.0,Salaverry,"Seattle, Washington",Ivan Salaverry,,,1.19,3.01,Orthodox,0.47,0.76,2.5,0.18,0.49,0.36,185.0,2.5294117647058822,4.199999999999999,0.196,,92.14285714285714,48.30684931506849,mw,0.6190476190476191,-0.8010673684755198,0.3873071142341706,0.30338086542569004,1.8182881977050858,-0.4989521009478402,-0.4916920262464843,-0.26236930101093586,1.2106716744657877,-0.4809844729790853,-0.7806158692548886,1.0322462908036187,1.7336512044932557,,21.0
1,7,1.0,29,Cesar Gracie Fight Team,USA,1979-01-09,Jake,72.0,72.0,Shields,"San Francisco, California",Jake Shields,,72.0,1.8,2.45,Orthodox,0.36,0.56,1.2,0.29,2.83,0.35,170.0,1.3611111111111112,4.25,2.3583333333333334,1.0,12.985865724381625,40.30684931506849,ww,0.7837837837837838,-0.7181983942711785,-0.07165526648696127,-0.35788248730272626,0.3348989981583425,-0.21194827164883515,0.8127924781881075,-0.381903106846063,0.46638417728359277,-0.555583669463635,-0.044439427064132495,-0.5071963897638342,0.7329060292173701,-1.1575765499160868,38.0
0,11,0.0,22,Flawless MMA,USA,1981-01-22,Luigi,68.0,69.0,Fioravanti,"St. Louis, Missouri",Luigi Fioravanti,,70.0,2.21,2.23,Orthodox,0.42,0.69,0.9,0.63,3.76,0.67,170.0,1.009049773755656,4.4399999999999995,4.177777777777777,1.0294117647058822,8.896276595744682,38.26849315068493,ww,0.6666666666666666,-0.5244132551174439,-0.21687740306870584,0.06431695946188247,1.3705984833132554,0.9227715809834002,1.3753275851603148,0.6456102169566216,0.050734341681167784,-0.49074588710714184,0.4052695235219022,-0.5890327138599242,0.3695740682094984,0.06519574959053884,33.0
